timestamp,open,high,low,close,volbtc,volusd,wtdprice,bb_high,bb_mid,bb_low,rsi,close_lag1,bb_low_lag1,bb_high_lag1,close_lag2,bb_low_lag2,bb_high_lag2,rsi_lag1,rsi_lag2,signal,portfolio,trade_returns,bh_returns,trade_cum_returns,bh_cum_returns,cci,roc,rsi2,rsi14,cci2
2017-01-01 20:00:00,994.61,1000.0,992.04,997.22,742.1595385000003,741207.9600562096,994.67599222,999.4951859866825,984.2742857142857,969.053385441889,90.55752158207301,994.92,965.7191266294853,994.9008733705148,994.42,963.4292552344834,989.1907447655167,89.54782042940779,89.33532486930531,-1,0,0.0,0.0023117436577815287,0.02465764716792518,0.027542787663963342,96.11589405576079,,99.7945240959348,,53.3088235294134
2017-01-01 22:00:00,997.22,998.99,986.86,992.95,506.67260712,504102.50721103017,992.97140248,1000.5532982291444,987.4985714285714,974.4438446279984,74.88831884953693,997.22,969.053385441889,999.4951859866825,994.92,965.7191266294853,994.9008733705148,90.55752158207301,89.54782042940779,0,0,-0.0,-0.004281903692264444,0.02465764716792518,0.023142948407505415,52.95273687940972,,44.189750921968766,,-100.0
2017-01-02 00:00:00,992.96,997.99,990.52,997.71,464.05133767000007,462023.3878430101,997.7051922,1002.1467353768651,990.7428571428571,979.3389789088492,79.50123825242255,992.95,974.4438446279984,1000.5532982291444,997.22,969.053385441889,999.4951859866825,74.88831884953693,90.55752158207301,0,0,0.0,0.004793796263658834,0.02465764716792518,0.028047687250770226,60.25211457524658,,75.10988405200789,,24.496644295302477
2017-01-02 02:00:00,997.7,1011.78,997.39,1009.63,691.15799075,693988.2983938099,1009.4793445,1007.3651595886851,995.2628571428571,983.1605546970292,86.66036570551654,997.71,979.3389789088492,1002.1467353768651,992.95,974.4438446279984,1000.5532982291444,79.50123825242255,74.88831884953693,0,0,0.0,0.011947359453147621,0.02465764716792518,0.04033014250533218,149.63706886839506,,93.40618673793824,,100.0
2017-01-02 04:00:00,1009.63,1012.0,1000.0,1003.64,532.1786464099999,535891.94761411,1001.6063363,1006.9096089106548,998.6414285714287,990.3732482322026,71.93207320367034,1009.63,983.1605546970292,1007.3651595886851,997.71,979.3389789088492,1002.1467353768651,86.66036570551654,79.50123825242255,0,0,-0.0,-0.005932866495646949,0.02465764716792518,0.034158002658450703,109.35599622285162,,53.71928462860309,77.25703009373454,42.3548387096765
2017-01-02 06:00:00,1002.94,1012.25,1002.92,1012.25,374.45292012000004,377820.48535421997,1011.5873949999999,1011.559845925632,1001.1885714285715,990.8172969315111,78.15736854350597,1003.64,990.3732482322026,1006.9096089106548,1009.63,983.1605546970292,1007.3651595886851,71.93207320367034,86.66036570551654,0,0,0.0,0.008578773265314199,0.02465764716792518,0.043029809683767795,104.24112461281794,,79.16649613890056,80.26606078566957,100.0
2017-01-02 08:00:00,1012.01,1015.0,1005.7,1015.0,237.4606355100001,240261.66385603006,1015.0,1015.7930923374286,1004.0571428571429,992.3211933768573,79.82478515938976,1012.25,990.8172969315111,1011.559845925632,1003.64,990.3732482322026,1006.9096089106548,78.15736854350597,71.93207320367034,0,0,0.0,0.002716720177821763,0.02465764716792518,0.0458634298138052,97.17806375641393,,84.58189706672478,81.12503442244187,89.00753768844163
2017-01-02 10:00:00,1015.0,1024.95,1010.65,1024.84,349.58208293999974,355762.92248198984,1024.8393295,1023.0531422442136,1008.0028571428572,992.9525720415008,84.7003918893645,1015.0,992.3211933768573,1015.7930923374286,1012.25,990.8172969315111,1011.559845925632,79.82478515938976,78.15736854350597,0,0,0.0,0.00969458128078804,0.02465764716792518,0.056002637842738956,138.79549599555887,,94.60944042046799,83.83620300992463,100.00000000000001
2017-01-02 12:00:00,1024.84,1025.0,1005.3,1018.16,343.5814373000001,350353.7424365105,1018.1551476,1024.1604360894737,1011.6042857142858,999.0481353390978,71.09324715315782,1024.84,992.9525720415008,1023.0531422442136,1015.0,992.3211933768573,1015.7930923374286,84.7003918893645,79.82478515938976,0,0,-0.0,-0.006518090628781059,0.02465764716792518,0.049119516945048014,78.75591179902952,,50.24322002560911,75.86908500869602,2.080000000000856
2017-01-02 14:00:00,1018.0,1028.0,1011.34,1026.98,858.4501400500002,877615.5238254201,1026.8404388000001,1027.28592009574,1015.7857142857143,1004.2855084756887,76.82767516151554,1018.16,999.0481353390978,1024.1604360894737,1024.84,992.9525720415008,1023.0531422442136,71.09324715315782,84.7003918893645,0,0,0.0,0.008662685628977762,0.02465764716792518,0.05820770950756793,109.4414502694764,,77.77068324818454,78.74168580501166,79.55764075067063
2017-01-02 16:00:00,1026.98,1034.39,1015.81,1021.88,792.74579479,814056.4846837,1021.8331557,1028.7215192935291,1017.5357142857143,1006.3499092778995,67.75969394376317,1026.98,1004.2855084756887,1027.28592009574,1018.16,999.0481353390978,1024.1604360894737,76.82767516151554,71.09324715315782,0,0,-0.0,-0.00496601686498277,0.02465764716792518,0.052952632175498504,97.57297474581837,,47.426877774041834,73.30748035343471,70.82931533268942
2017-01-02 18:00:00,1021.87,1029.0,997.2,1001.01,1236.6515669899995,1251645.6582895,1001.0057263,1029.4287241739823,1017.16,1004.8912758260177,43.33853718128891,1021.88,1006.3499092778995,1028.7215192935291,1026.98,1004.2855084756887,1027.28592009574,67.75969394376317,76.82767516151554,0,0,-0.0,-0.02042314166046899,0.02465764716792518,0.031448031406814625,-90.22369366055241,3.144803140681507,11.310222014673418,56.21151611416006,-100.00000000000061
2017-01-02 20:00:00,1001.02,1017.79,991.69,1012.2,1270.86265305,1275802.3602629092,1012.2,1029.4280395472615,1017.1528571428571,1004.8776747384527,53.76270984091899,1001.01,1004.8912758260177,1029.4287241739823,1021.88,1006.3499092778995,1028.7215192935291,43.33853718128891,67.75969394376317,0,0,0.0,0.011178709503401718,0.02465764716792518,0.04297828931776704,-104.15406981546546,4.550994690850496,51.178715719787625,61.4082671220377,-58.70683321087453
2017-01-02 22:00:00,1012.2,1019.99,1011.31,1011.45,585.2643142899997,594259.8441718199,1012.8619652000001,1029.2578254475766,1016.6457142857142,1004.033603123852,53.00026259230698,1012.2,1004.8776747384527,1029.4280395472615,1001.01,1004.8912758260177,1029.4287241739823,53.76270984091899,43.33853718128891,0,0,-0.0,-0.0007409602845287466,0.02465764716792518,0.042205483827756796,-24.673629242821463,4.605344806188727,48.27004135511618,60.88669989295015,99.9999999999986
2017-01-03 00:00:00,1011.52,1023.3,1009.29,1019.01,554.4815246799998,563906.3084123221,1019.01,1027.5482150193657,1015.8128571428571,1004.0774992663485,59.718317839290854,1011.45,1004.033603123852,1029.2578254475766,1012.2,1004.8776747384527,1029.4280395472615,53.00026259230698,53.76270984091899,0,0,0.0,0.007474417914874687,0.02465764716792518,0.04999536316705955,20.80347074899915,5.110008561378887,75.8920877274125,64.18850281494795,76.03451657187676
2017-01-03 02:00:00,1019.05,1029.85,1012.9,1024.09,598.2399727300003,610698.352013615,1024.09,1029.1641815862713,1016.66,1004.1558184137286,63.77730439005177,1019.01,1004.0774992663485,1027.5482150193657,1011.45,1004.033603123852,1029.2578254475766,59.718317839290854,53.00026259230698,0,0,0.0,0.004985230763191684,0.02465764716792518,0.05522983235272849,68.96722447767297,5.534945073064157,85.96423030382886,66.25019826883822,100.00000000000131
2017-01-03 04:00:00,1023.95,1027.93,1015.03,1018.8,626.6064106600002,640355.7370031301,1018.5558117999999,1026.469641038827,1015.4914285714285,1004.51321610403,56.82129883688104,1024.09,1004.1558184137286,1029.1641815862713,1019.01,1004.0774992663485,1027.5482150193657,63.77730439005177,59.718317839290854,0,0,-0.0,-0.005165561620560699,0.02465764716792518,0.0497789776298565,52.8509446209564,4.492307692307684,45.96697735188721,62.23233829055742,20.0
2017-01-03 06:00:00,1018.65,1024.47,1006.71,1019.37,527.4607585,536406.48337573,1018.3053802000001,1025.7134277555288,1015.132857142857,1004.5522865301851,57.40530210336922,1018.8,1004.51321610403,1026.469641038827,1024.09,1004.1558184137286,1029.1641815862713,56.82129883688104,63.77730439005177,0,0,0.0,0.0005594817432272858,0.02465764716792518,0.0503663098022642,22.538815028605125,4.231127107639132,50.891026935103476,62.49626660548149,-99.99999999999815
2017-01-03 08:00:00,1019.37,1019.8,1010.0,1010.97,421.26395834999994,427203.81814269,1010.97,1023.5451985882908,1016.5557142857142,1009.5662299831376,46.57481356694761,1019.37,1004.5522865301851,1025.7134277555288,1018.8,1004.51321610403,1026.469641038827,57.40530210336922,56.82129883688104,0,0,-0.0,-0.008240383766443982,0.02465764716792518,0.04171088831414993,-43.4604285626576,3.1612567475178377,13.80676792989429,56.25702551840098,-95.55900621117995
2017-01-03 10:00:00,1011.04,1023.95,1009.08,1019.82,506.90999971,515027.60251055995,1019.3107312999999,1024.2407581017867,1017.6442857142856,1011.0478133267846,56.631994508700224,1010.97,1009.5662299831376,1023.5451985882908,1019.37,1004.5522865301851,1025.7134277555288,46.57481356694761,57.40530210336922,0,0,0.0,0.0087539689605034,0.02465764716792518,0.05082999309627034,3.912159093154303,2.5542527302347295,66.00507693200898,60.70777346611981,65.78225068618771
2017-01-03 12:00:00,1019.96,1025.75,1013.5,1015.0,490.94968762,500206.74771572876,1015.2258997000001,1023.8828612376832,1018.1514285714285,1012.4199959051738,50.58172885795177,1019.82,1011.0478133267846,1024.2407581017867,1010.97,1009.5662299831376,1023.5451985882908,56.631994508700224,46.57481356694761,0,0,-0.0,-0.004726324253299663,0.02465764716792518,0.04586342981380476,1.8298748467342971,2.0182527238370884,39.77035378918566,57.28889557509348,58.21596244131584
2017-01-03 14:00:00,1016.37,1019.78,1010.3,1016.97,675.9769435700003,686592.2167299902,1016.9648252999999,1023.5932302039218,1017.8599999999999,1012.126769796078,52.97717956620145,1015.0,1012.4199959051738,1023.8828612376832,1019.82,1011.0478133267846,1024.2407581017867,50.58172885795177,56.631994508700224,0,0,0.0,0.001940886699507427,0.02465764716792518,0.047893332234231645,-66.15105025147122,1.980505806141064,54.540196787179795,58.32201347468956,-100.0
2017-01-03 16:00:00,1016.97,1019.99,1015.78,1019.97,625.3861899599998,636568.2843238771,1019.7081662999999,1021.8590149716284,1017.2714285714285,1012.6838421712285,56.7056660396118,1016.97,1012.126769796078,1023.5932302039218,1015.0,1012.4199959051738,1023.8828612376832,52.97717956620145,50.58172885795177,0,0,0.0,0.0029499395262397865,0.02465764716792518,0.05098455419427261,52.76761968084392,2.721184349665129,73.97656741509796,59.91224560988299,64.06544996852803
2017-01-03 18:00:00,1019.98,1026.43,1014.0,1018.25,1022.2229794300002,1043785.5872767703,1018.0955162999999,1021.7303489205628,1017.1928571428571,1012.6553653651513,53.849649239114385,1019.97,1012.6838421712285,1021.8590149716284,1016.97,1012.126769796078,1023.5932302039218,56.7056660396118,52.97717956620145,0,0,-0.0,-0.0016863241075718571,0.02465764716792518,0.049212253603849065,106.85691993758024,2.0587144561044823,49.64010308023627,58.53329521032919,71.70275590551516
2017-01-03 20:00:00,1018.25,1028.51,1018.25,1024.46,1053.18403435,1078907.0713496201,1024.156204,1023.8234481449314,1017.92,1012.0165518550685,61.92688340639136,1018.25,1012.6553653651513,1021.7303489205628,1019.97,1012.6838421712285,1021.8590149716284,53.849649239114385,56.7056660396118,0,0,0.0,0.0060986987478517385,0.02465764716792518,0.055611083061133604,174.4528939586,1.4688549270524875,85.0807936834354,61.93938926713231,100.00000000000182
2017-01-03 22:00:00,1024.33,1036.99,1018.18,1020.67,1630.99306036,1678953.6171963501,1019.9238434,1023.4812670415143,1019.3057142857142,1015.1301615299141,55.06479802389804,1024.46,1012.0165518550685,1023.8234481449314,1018.25,1012.6553653651513,1021.7303489205628,61.92688340639136,53.849649239114385,0,0,-0.0,-0.003699509985748639,0.02465764716792518,0.0517058393182821,135.70683622661184,1.6968235622334626,45.76688116417103,58.76674734478166,73.33333333333184
2017-01-04 00:00:00,1020.69,1040.0,1018.0,1038.99,942.4261945000012,972370.0280324065,1038.9897785,1033.2255208601885,1022.0442857142856,1010.8630505683828,72.3458519703017,1020.67,1015.1301615299141,1023.4812670415143,1024.46,1012.0165518550685,1023.8234481449314,55.06479802389804,61.92688340639136,0,0,0.0,0.017948994288065734,0.02465764716792518,0.07058290142093138,155.41372882729257,2.6416399110891664,90.08019305467731,67.44674334014297,99.99999999999673
2017-01-04 02:00:00,1038.99,1047.99,1038.99,1046.74,1433.7806406300003,1497380.4451329494,1046.4367094000002,1042.6671694002298,1026.5785714285714,1010.489973456913,76.75740210816512,1038.99,1010.8630505683828,1033.2255208601885,1020.67,1015.1301615299141,1023.4812670415143,72.3458519703017,55.06479802389804,0,0,0.0,0.00745916707571781,0.02465764716792518,0.07856855815103692,172.5785507030281,3.127093596059116,94.13485478011278,70.2954984391989,100.00000000000001
2017-01-04 04:00:00,1046.41,1065.0,1045.05,1062.96,1637.0853817299987,1726215.18215206,1062.6540808,1056.7598340040538,1033.1485714285714,1009.5373088530889,83.2728991127605,1046.74,1010.489973456913,1042.6671694002298,1038.99,1010.8630505683828,1033.2255208601885,76.75740210816512,72.3458519703017,0,0,0.0,0.015495729598563157,0.02465764716792518,0.09528176488165752,153.37612189522096,3.7196050115140045,97.83647691616369,75.18917921129969,99.99999999999824
2017-01-04 06:00:00,1062.85,1065.0,1055.65,1062.92,611.2989668000001,649472.5056924401,1062.9229993,1065.776856602098,1039.2842857142855,1012.791714826473,83.20579141073145,1062.96,1009.5373088530889,1056.7598340040538,1046.74,1010.489973456913,1042.6671694002298,83.2728991127605,76.75740210816512,0,0,-0.0,-3.763076691498668e-05,0.02465764716792518,0.095240548588857,109.01194353963093,4.396165632120708,97.53287571846249,75.15629612591577,67.76980031411266
2017-01-04 08:00:00,1062.87,1070.0,1057.85,1070.0,420.61426567000007,447232.7629859512,1069.9994428,1073.8786914512843,1046.6771428571426,1019.475594263001,85.6018405360604,1062.92,1012.791714826473,1065.776856602098,1062.96,1009.5373088530889,1056.7598340040538,83.20579141073145,83.2728991127605,0,0,0.0,0.006660896398600125,0.02465764716792518,0.10253583241455333,97.0748143043111,4.188981284932525,98.82434748229181,77.06798569283345,99.99999999999739
2017-01-04 10:00:00,1070.0,1090.0,1069.99,1084.62,727.9939898700004,785987.2210259466,1084.4977244000002,1084.8995520182398,1055.2714285714285,1025.6433051246172,89.2848026653151,1070.0,1019.475594263001,1073.8786914512843,1062.92,1012.791714826473,1065.776856602098,85.6018405360604,83.20579141073145,0,0,0.0,0.013663551401869034,0.02465764716792518,0.11760038743315193,120.89525045832886,6.1396641484323,99.62818302872623,80.41872599241579,99.99999999999906
2017-01-04 12:00:00,1084.63,1096.68,1075.15,1094.99,1226.5732125799996,1337939.5379438896,1094.3943079000003,1093.2095991567417,1065.8885714285711,1038.5675437004006,91.1567027736199,1084.62,1025.6433051246172,1084.8995520182398,1070.0,1019.475594263001,1073.8786914512843,89.2848026653151,85.6018405360604,0,0,0.0,0.009560952222898544,0.02465764716792518,0.1282857113416933,123.94605905603348,9.388517597226809,99.81125568606402,82.38480956576294,78.78683141795564
2017-01-04 14:00:00,1094.99,1095.66,1065.0,1087.64,1440.4700228500005,1566953.9587644099,1087.5397563,1096.4451273970801,1072.8385714285712,1049.2320154600623,79.65063076680829,1094.99,1038.5675437004006,1093.2095991567417,1084.62,1025.6433051246172,1084.8995520182398,91.1567027736199,89.2848026653151,0,0,-0.0,-0.006712390067489138,0.02465764716792518,0.12071221753959338,69.49213418576389,7.453072515313175,58.78291386353642,76.52030926801937,-36.41050822489516
2017-01-04 16:00:00,1087.72,1138.0,1087.1,1137.0,2114.4001264900007,2351479.0573853,1136.9938795,1121.61410119166,1085.732857142857,1049.851613094054,89.76877325265147,1087.64,1049.2320154600623,1096.4451273970801,1094.99,1038.5675437004006,1093.2095991567417,79.65063076680829,91.1567027736199,0,0,0.0,0.04538266338126573,0.02465764716792518,0.17157312285546467,174.51463853094918,12.412872608631176,93.67938597623512,84.50002431012078,100.00000000000001
2017-01-04 18:00:00,1136.63,1147.0,1110.01,1124.62,1703.215349399999,1926590.7711176102,1121.483819,1132.3866094174166,1094.5414285714285,1056.6962477254403,78.36693252665596,1137.0,1049.851613094054,1121.61410119166,1087.64,1049.2320154600623,1096.4451273970801,89.76877325265147,79.65063076680829,0,0,-0.0,-0.010888302550571827,0.02465764716792518,0.1588166802336961,127.77085436465052,10.363980726391286,65.75387723419625,77.39541169819495,61.85408489459006
2017-01-04 20:00:00,1123.67,1136.5,1067.0,1090.72,2481.861950550001,2747153.063863531,1091.0388125999998,1131.3771678361752,1098.512857142857,1065.6485464495388,55.74678811871737,1124.62,1056.6962477254403,1132.3866094174166,1137.0,1049.851613094054,1121.61410119166,78.36693252665596,89.76877325265147,0,0,-0.0,-0.030143515142892596,0.02465764716792518,0.12388587208523516,11.677064927890163,6.506264097882042,24.977270429575455,62.01851580197971,-99.99999999999936
2017-01-04 22:00:00,1090.71,1143.89,1090.5,1130.3,1550.0258889700006,1743524.0972966007,1131.8182942,1138.377139248967,1107.1271428571429,1075.8771464653187,68.23570194949862,1090.72,1065.6485464495388,1131.3771678361752,1124.62,1056.6962477254403,1132.3866094174166,55.74678811871737,78.36693252665596,0,0,0.0,0.0362879565791403,0.02465764716792518,0.16466939381137347,71.634835892638,10.944248135060853,69.3545972410917,69.61025514195498,33.905497846465295
2017-01-05 00:00:00,1131.1,1134.88,1076.12,1120.32,1858.90825277,2055574.8501287857,1122.8964035,1140.7079845918536,1112.2271428571428,1083.746301122432,63.005039425947395,1130.3,1075.8771464653187,1138.377139248967,1090.72,1065.6485464495388,1131.3771678361752,68.23570194949862,55.74678811871737,0,0,-0.0,-0.00882951428824208,0.02465764716792518,0.15438592875763768,15.131964086541055,9.903175490744287,53.419553005658905,66.02658814138441,3.4675095286765227
2017-01-05 02:00:00,1121.21,1139.9,1110.0,1139.89,624.6396877800001,706433.6729736519,1139.8849450999999,1148.1211140535002,1118.6414285714286,1089.161743089357,68.52480399511933,1120.32,1083.746301122432,1140.7079845918536,1130.3,1075.8771464653187,1138.377139248967,63.005039425947395,68.23570194949862,0,0,0.0,0.017468223364753177,0.02465764716792518,0.1745510000103041,83.23943145162647,12.75210936031732,75.49803511774485,69.35791815777675,90.99520905923255
2017-01-05 04:00:00,1139.88,1175.0,1139.01,1163.01,920.1052558099997,1063242.7246432465,1163.3970539000002,1159.93789572238,1129.4085714285713,1098.8792471347626,73.89351658503594,1139.89,1089.161743089357,1148.1211140535002,1120.32,1083.746301122432,1140.7079845918536,68.52480399511933,63.005039425947395,0,0,0.0,0.020282658853047142,0.02465764716792518,0.19837401724901849,183.9152976006214,14.040713067011822,88.44211141434215,72.75667637624883,100.0
2017-01-05 06:00:00,1163.01,1174.9,1150.0,1167.4,1315.7763867600004,1530385.80362886,1167.3801480999998,1170.2892631558966,1133.7514285714285,1097.2135939869604,74.84404689144617,1163.01,1098.8792471347626,1159.93789572238,1139.89,1089.161743089357,1148.1211140535002,73.89351658503594,68.52480399511933,0,0,0.0,0.00377468809382564,0.02465764716792518,0.2028975053838784,126.09662711907103,15.014778325123167,90.37340959344262,73.36087989791949,62.079687994096936
2017-01-05 08:00:00,1167.37,1168.99,1035.52,1074.33,2337.88486674,2599144.93970855,1077.6195367,1174.8062804522242,1126.567142857143,1078.3280052620617,39.38012909890892,1167.4,1097.2135939869604,1170.2892631558966,1163.01,1098.8792471347626,1159.93789572238,74.84404689144617,73.89351658503594,0,0,-0.0,-0.07972417337673476,0.02465764716792518,0.10699749611021225,-96.85761576532042,5.6402843741703235,11.177771912960175,48.7010014444695,-100.00000000000075
2017-01-05 10:00:00,1074.32,1116.4,1070.0,1100.99,858.12378222,941674.6250146806,1100.8634650999998,1174.0712849427177,1128.0342857142857,1081.9972864858537,47.6671932030044,1074.33,1078.3280052620617,1174.8062804522242,1167.4,1097.2135939869604,1170.2892631558966,39.38012909890892,74.84404689144617,0,0,0.0,0.02481546638369969,0.02465764716792518,0.13446815526177502,-86.22352075907772,7.943370883457357,40.86572686082659,53.520712235301815,-46.93453163467742
2017-01-05 12:00:00,1100.8,1100.8,880.0,970.0,4065.932194780001,3964950.8496394497,967.0065913999999,1199.820390506995,1105.1342857142856,1010.4481809215764,26.724836978542154,1100.99,1081.9972864858537,1174.0712849427177,1074.33,1078.3280052620617,1174.8062804522242,47.6671932030044,39.38012909890892,0,0,-0.0,-0.11897474091499471,0.02465764716792518,-0.0005048995868066619,-198.2684962889214,-4.738521973974952,9.538083401028992,35.74874312809684,-99.99999999999962
2017-01-05 14:00:00,964.01,1004.93,940.06,995.49,2147.5354745499994,2067725.30830836,995.38777455,1197.0282854823547,1087.3014285714285,977.5745716605023,33.3706764894981,970.0,1010.4481809215764,1199.820390506995,1100.99,1081.9972864858537,1174.0712849427177,26.724836978542154,47.6671932030044,0,0,0.0,0.02627835051546401,0.02465764716792518,0.02576018300034022,-118.58461454436255,-2.8278312476817113,30.32563011848416,39.928927416175874,-52.264813460131705
2017-01-05 16:00:00,995.49,1008.9,946.51,976.97,2121.448880109999,2072103.214918392,974.34194017,1181.6919367915757,1064.0271428571427,946.3623489227099,30.98830840648903,995.49,977.5745716605023,1197.0282854823547,970.0,1010.4481809215764,1199.820390506995,33.3706764894981,26.724836978542154,0,0,-0.0,-0.018603903605259653,0.02465764716792518,0.006677039433688359,-80.49589515079995,-4.281501366749286,22.734269796326476,37.994763076747105,-92.27557411273133
2017-01-05 18:00:00,976.95,999.0,955.77,970.22,1408.3825204900002,1381000.1542063993,967.11275993,1145.1944113262205,1036.4857142857143,927.7770172452081,30.0753232120556,976.97,946.3623489227099,1181.6919367915757,995.49,977.5745716605023,1197.0282854823547,30.98830840648903,33.3706764894981,0,0,-0.0,-0.006909116963673356,0.02465764716792518,-0.0002782099764033763,-62.31911368965639,-6.618927997382073,19.226010167762382,37.285843172610804,-96.99025010598046
2017-01-05 20:00:00,970.0,980.71,960.0,969.87,1024.9889727000007,993647.9637724397,969.87060377,1085.3612554926813,1008.2671428571429,931.1730302216046,30.02181580786958,970.22,927.7770172452081,1145.1944113262205,976.97,946.3623489227099,1181.6919367915757,30.0753232120556,30.98830840648903,0,0,-0.0,-0.0003607429242852289,0.02465764716792518,-0.000638852538408119,-56.55494791740802,-7.343752985459617,18.923180022858418,37.24703581249178,-99.99999999999861
2017-01-05 22:00:00,969.88,1023.48,969.88,1007.0,1792.2383430799994,1784378.6999770014,1006.2494754,1064.474433956535,998.6485714285715,932.822708900608,42.64999495123713,969.87,931.1730302216046,1085.3612554926813,970.22,927.7770172452081,1145.1944113262205,30.02181580786958,30.0753232120556,0,0,0.0,0.0382834812913071,0.02465764716792518,0.03762017125369699,6.112056998492405,-5.2645442914126654,81.32699202867877,43.915894543424564,99.9999999999997
2017-01-06 00:00:00,1007.0,1033.85,1000.5,1020.43,744.12819096,758928.1684959598,1021.6428532,1015.7924905424439,987.1400000000001,958.4875094575563,46.708220150350186,1007.0,932.822708900608,1064.474433956535,969.87,931.1730302216046,1085.3612554926813,42.64999495123713,30.02181580786958,0,0,0.0,0.01333664349553132,0.02465764716792518,0.051458541561479665,163.0949396180673,-3.99747864373613,88.00548195075072,46.145238733247325,84.88759723053211
2017-01-06 02:00:00,1020.72,1023.0,960.1,982.0,1365.5580559799996,1345759.6375229994,982.0,1015.8434655189783,988.8542857142858,961.8651059095932,37.78264514997944,1020.43,958.4875094575563,1015.7924905424439,1007.0,932.822708900608,1064.474433956535,46.708220150350186,42.64999495123713,0,0,-0.0,-0.037660594063287034,0.02465764716792518,0.01185998825335699,6.599558424979821,-8.22429906542056,28.883982820899824,41.109547646508545,-86.70367800138797
2017-01-06 04:00:00,981.99,988.5,970.9,982.38,559.01062239,549517.5771156397,981.4495632000002,1013.8113277854812,986.9814285714286,960.151529357376,37.91949933969999,982.0,961.8651059095932,1015.8434655189783,1020.43,958.4875094575563,1015.7924905424439,37.78264514997944,46.708220150350186,0,0,0.0,0.0003869653767820669,0.02465764716792518,0.01225154303496212,-33.71157597598807,-9.426342866626092,29.816409099735925,41.17790269318225,-67.25873297809336
2017-01-06 06:00:00,984.03,988.5,972.58,983.06,419.42720048000007,412291.76161461003,983.10687335,1014.1357756049431,987.8514285714288,961.5670815379144,38.203280838906856,982.38,960.151529357376,1013.8113277854812,982.0,961.8651059095932,1015.8434655189783,37.91949933969999,37.78264514997944,0,0,0.0,0.0006921965023718446,0.02465764716792518,0.012952220012571347,-33.79742277602583,-10.222011159919276,32.962146671133254,41.30918488972996,-42.00542005420149
